DatasetID,Variable Name,Data Type,Value
OceanGlidersGDACTrajectories,DPHASE_DOXY_UNCERTAINTY,['float'],[nan]
OceanGlidersGDACTrajectories,JULD,['double'],[nan]
OceanGlidersGDACTrajectories,JULD_QC,['byte'],[nan]
OceanGlidersGDACTrajectories,MOLAR_DOXY,['float'],[nan]
OceanGlidersGDACTrajectories,MOLAR_DOXY_QC,['byte'],[nan]
OceanGlidersGDACTrajectories,MOLAR_DOXY_UNCERTAINTY,['float'],[nan]
OceanGlidersGDACTrajectories,PHASE_NUMBER,['int'],[nan]
OceanGlidersGDACTrajectories,POSITIONING_METHOD,['byte'],[nan]
OceanGlidersGDACTrajectories,POSITION_QC,['byte'],[nan]
OceanGlidersGDACTrajectories,PRES,['float'],[nan]
OceanGlidersGDACTrajectories,PRES_QC,['byte'],[nan]
OceanGlidersGDACTrajectories,PRES_UNCERTAINTY,['float'],[nan]
OceanGlidersGDACTrajectories,PSAL,['float'],[nan]
OceanGlidersGDACTrajectories,PSAL_QC,['byte'],[nan]
OceanGlidersGDACTrajectories,PSAL_UNCERTAINTY,['float'],[nan]
OceanGlidersGDACTrajectories,RPHASE_DOXY,['float'],[nan]
OceanGlidersGDACTrajectories,RPHASE_DOXY_QC,['byte'],[nan]
OceanGlidersGDACTrajectories,RPHASE_DOXY_UNCERTAINTY,['float'],[nan]
OceanGlidersGDACTrajectories,TEMP,['float'],[nan]
OceanGlidersGDACTrajectories,TEMP_DOXY,['float'],[nan]
OceanGlidersGDACTrajectories,TEMP_DOXY_QC,['byte'],[nan]
OceanGlidersGDACTrajectories,TEMP_DOXY_UNCERTAINTY,['float'],[nan]
OceanGlidersGDACTrajectories,TEMP_QC,['byte'],[nan]
OceanGlidersGDACTrajectories,TEMP_UNCERTAINTY,['float'],[nan]
OceanGlidersGDACTrajectories,TIME_QC,['byte'],[nan]
OceanGlidersGDACTrajectories,latitude,['double'],[nan]
OceanGlidersGDACTrajectories,longitude,['double'],[nan]
OceanGlidersGDACTrajectories,platform_deployment,['String'],[nan]
OceanGlidersGDACTrajectories,time,['double'],[nan]
SDC_BAL_AGG_V2,depth,['double'],[nan]
SDC_BAL_AGG_V2,depth_qc,['byte'],[nan]
SDC_BAL_AGG_V2,latitude,['float'],[nan]
SDC_BAL_AGG_V2,longitude,['float'],[nan]
SDC_BAL_AGG_V2,obs_date_qc,['byte'],[nan]
SDC_BAL_AGG_V2,platform,['String'],[nan]
SDC_BAL_AGG_V2,position_qc,['byte'],[nan]
SDC_BAL_AGG_V2,psal,['double'],[nan]
SDC_BAL_AGG_V2,psal_qc,['byte'],[nan]
SDC_BAL_AGG_V2,station_id,['int'],[nan]
SDC_BAL_AGG_V2,temp,['double'],[nan]
SDC_BAL_AGG_V2,temp_qc,['byte'],[nan]
SDC_BAL_AGG_V2,time,['double'],[nan]
SDC_BAL_AGG_V2,type,['String'],[nan]
SDC_BAL_CLIM_TS_V1_m,ITS_90_water_temperature,['float'],"['time, depth, latitude, longitude']"
SDC_BAL_CLIM_TS_V1_m,ITS_90_water_temperature_L1,['float'],"['time, depth, latitude, longitude']"
SDC_BAL_CLIM_TS_V1_m,ITS_90_water_temperature_L2,['float'],"['time, depth, latitude, longitude']"
SDC_BAL_CLIM_TS_V1_m,ITS_90_water_temperature_relerr,['float'],"['time, depth, latitude, longitude']"
SDC_BAL_CLIM_TS_V1_m,Water_body_salinity,['float'],"['time, depth, latitude, longitude']"
SDC_BAL_CLIM_TS_V1_m,Water_body_salinity_L1,['float'],"['time, depth, latitude, longitude']"
SDC_BAL_CLIM_TS_V1_m,Water_body_salinity_L2,['float'],"['time, depth, latitude, longitude']"
SDC_BAL_CLIM_TS_V1_m,Water_body_salinity_relerr,['float'],"['time, depth, latitude, longitude']"
SDC_BAL_CLIM_TS_V1_s,ITS_90_water_temperature,['float'],"['time, depth, latitude, longitude']"
SDC_BAL_CLIM_TS_V1_s,ITS_90_water_temperature_L1,['float'],"['time, depth, latitude, longitude']"
SDC_BAL_CLIM_TS_V1_s,ITS_90_water_temperature_L2,['float'],"['time, depth, latitude, longitude']"
SDC_BAL_CLIM_TS_V1_s,ITS_90_water_temperature_relerr,['float'],"['time, depth, latitude, longitude']"
SDC_BAL_CLIM_TS_V1_s,Water_body_salinity,['float'],"['time, depth, latitude, longitude']"
SDC_BAL_CLIM_TS_V1_s,Water_body_salinity_L1,['float'],"['time, depth, latitude, longitude']"
SDC_BAL_CLIM_TS_V1_s,Water_body_salinity_L2,['float'],"['time, depth, latitude, longitude']"
SDC_BAL_CLIM_TS_V1_s,Water_body_salinity_relerr,['float'],"['time, depth, latitude, longitude']"
SDC_BAL_CLIM_TS_V2_m,ITS_90_water_temperature,['float'],"['time, depth, latitude, longitude']"
SDC_BAL_CLIM_TS_V2_m,ITS_90_water_temperature_L1,['float'],"['time, depth, latitude, longitude']"
SDC_BAL_CLIM_TS_V2_m,ITS_90_water_temperature_L2,['float'],"['time, depth, latitude, longitude']"
SDC_BAL_CLIM_TS_V2_m,ITS_90_water_temperature_relerr,['float'],"['time, depth, latitude, longitude']"
SDC_BAL_CLIM_TS_V2_m,Water_body_salinity,['float'],"['time, depth, latitude, longitude']"
SDC_BAL_CLIM_TS_V2_m,Water_body_salinity_L1,['float'],"['time, depth, latitude, longitude']"
SDC_BAL_CLIM_TS_V2_m,Water_body_salinity_L2,['float'],"['time, depth, latitude, longitude']"
SDC_BAL_CLIM_TS_V2_m,Water_body_salinity_relerr,['float'],"['time, depth, latitude, longitude']"
SDC_BAL_CLIM_TS_V2_s,ITS_90_water_temperature,['float'],"['time, depth, latitude, longitude']"
SDC_BAL_CLIM_TS_V2_s,ITS_90_water_temperature_L1,['float'],"['time, depth, latitude, longitude']"
SDC_BAL_CLIM_TS_V2_s,ITS_90_water_temperature_L2,['float'],"['time, depth, latitude, longitude']"
SDC_BAL_CLIM_TS_V2_s,ITS_90_water_temperature_relerr,['float'],"['time, depth, latitude, longitude']"
SDC_BAL_CLIM_TS_V2_s,Water_body_salinity,['float'],"['time, depth, latitude, longitude']"
SDC_BAL_CLIM_TS_V2_s,Water_body_salinity_L1,['float'],"['time, depth, latitude, longitude']"
SDC_BAL_CLIM_TS_V2_s,Water_body_salinity_L2,['float'],"['time, depth, latitude, longitude']"
SDC_BAL_CLIM_TS_V2_s,Water_body_salinity_relerr,['float'],"['time, depth, latitude, longitude']"
SDC_BLS_AGG_V2,depth,['double'],[nan]
SDC_BLS_AGG_V2,depth_qc,['byte'],[nan]
SDC_BLS_AGG_V2,latitude,['float'],[nan]
SDC_BLS_AGG_V2,longitude,['float'],[nan]
SDC_BLS_AGG_V2,obs_date_qc,['byte'],[nan]
SDC_BLS_AGG_V2,platform,['String'],[nan]
SDC_BLS_AGG_V2,position_qc,['byte'],[nan]
SDC_BLS_AGG_V2,psal,['double'],[nan]
SDC_BLS_AGG_V2,psal_qc,['byte'],[nan]
SDC_BLS_AGG_V2,station_id,['int'],[nan]
SDC_BLS_AGG_V2,temp,['double'],[nan]
SDC_BLS_AGG_V2,temp_qc,['byte'],[nan]
SDC_BLS_AGG_V2,time,['double'],[nan]
SDC_BLS_CLIM_TS_V1_m,ITS_90_water_temperature,['float'],"['time, depth, latitude, longitude']"
SDC_BLS_CLIM_TS_V1_m,ITS_90_water_temperature_L1,['float'],"['time, depth, latitude, longitude']"
SDC_BLS_CLIM_TS_V1_m,ITS_90_water_temperature_L2,['float'],"['time, depth, latitude, longitude']"
SDC_BLS_CLIM_TS_V1_m,ITS_90_water_temperature_relerr,['float'],"['time, depth, latitude, longitude']"
SDC_BLS_CLIM_TS_V1_m,Water_body_salinity,['float'],"['time, depth, latitude, longitude']"
SDC_BLS_CLIM_TS_V1_m,Water_body_salinity_L1,['float'],"['time, depth, latitude, longitude']"
SDC_BLS_CLIM_TS_V1_m,Water_body_salinity_L2,['float'],"['time, depth, latitude, longitude']"
SDC_BLS_CLIM_TS_V1_m,Water_body_salinity_relerr,['float'],"['time, depth, latitude, longitude']"
SDC_BLS_CLIM_TS_V1_s,ITS_90_water_temperature,['float'],"['time, depth, latitude, longitude']"
SDC_BLS_CLIM_TS_V1_s,ITS_90_water_temperature_L1,['float'],"['time, depth, latitude, longitude']"
SDC_BLS_CLIM_TS_V1_s,ITS_90_water_temperature_L2,['float'],"['time, depth, latitude, longitude']"
SDC_BLS_CLIM_TS_V1_s,ITS_90_water_temperature_relerr,['float'],"['time, depth, latitude, longitude']"
SDC_BLS_CLIM_TS_V1_s,Water_body_salinity,['float'],"['time, depth, latitude, longitude']"
SDC_BLS_CLIM_TS_V1_s,Water_body_salinity_L1,['float'],"['time, depth, latitude, longitude']"
SDC_BLS_CLIM_TS_V1_s,Water_body_salinity_L2,['float'],"['time, depth, latitude, longitude']"
SDC_BLS_CLIM_TS_V1_s,Water_body_salinity_relerr,['float'],"['time, depth, latitude, longitude']"
SDC_BLS_CLIM_TS_V2_m,Salinity,['float'],"['time, depth, latitude, longitude']"
SDC_BLS_CLIM_TS_V2_m,Salinity_L1,['float'],"['time, depth, latitude, longitude']"
SDC_BLS_CLIM_TS_V2_m,Salinity_L2,['float'],"['time, depth, latitude, longitude']"
SDC_BLS_CLIM_TS_V2_m,Salinity_relerr,['float'],"['time, depth, latitude, longitude']"
SDC_BLS_CLIM_TS_V2_m,Temperature,['float'],"['time, depth, latitude, longitude']"
SDC_BLS_CLIM_TS_V2_m,Temperature_L1,['float'],"['time, depth, latitude, longitude']"
SDC_BLS_CLIM_TS_V2_m,Temperature_L2,['float'],"['time, depth, latitude, longitude']"
SDC_BLS_CLIM_TS_V2_m,Temperature_relerr,['float'],"['time, depth, latitude, longitude']"
SDC_BLS_CLIM_TS_V2_s,Salinity,['float'],"['time, depth, latitude, longitude']"
SDC_BLS_CLIM_TS_V2_s,Salinity_L1,['float'],"['time, depth, latitude, longitude']"
SDC_BLS_CLIM_TS_V2_s,Salinity_L2,['float'],"['time, depth, latitude, longitude']"
SDC_BLS_CLIM_TS_V2_s,Salinity_relerr,['float'],"['time, depth, latitude, longitude']"
SDC_BLS_CLIM_TS_V2_s,Temperature,['float'],"['time, depth, latitude, longitude']"
SDC_BLS_CLIM_TS_V2_s,Temperature_L1,['float'],"['time, depth, latitude, longitude']"
SDC_BLS_CLIM_TS_V2_s,Temperature_L2,['float'],"['time, depth, latitude, longitude']"
SDC_BLS_CLIM_TS_V2_s,Temperature_relerr,['float'],"['time, depth, latitude, longitude']"
SDC_BLS_DATA_TS_V1,Access_ordering_of_data,['String'],[nan]
SDC_BLS_DATA_TS_V1,Access_restriction,['String'],[nan]
SDC_BLS_DATA_TS_V1,Alternative_cruise_name,['String'],[nan]
SDC_BLS_DATA_TS_V1,Alternative_station_name,['String'],[nan]
SDC_BLS_DATA_TS_V1,Bot_Depth,['float'],[nan]
SDC_BLS_DATA_TS_V1,CDI_partner,['String'],[nan]
SDC_BLS_DATA_TS_V1,CDI_record_creation_date,['String'],[nan]
SDC_BLS_DATA_TS_V1,CDI_record_id,['String'],[nan]
SDC_BLS_DATA_TS_V1,CSR_references,['String'],[nan]
SDC_BLS_DATA_TS_V1,Category,['String'],[nan]
SDC_BLS_DATA_TS_V1,Cruise,['String'],[nan]
SDC_BLS_DATA_TS_V1,Cruise_name,['String'],[nan]
SDC_BLS_DATA_TS_V1,Cruise_start_date,['String'],[nan]
SDC_BLS_DATA_TS_V1,Data_Distributor,['String'],[nan]
SDC_BLS_DATA_TS_V1,Data_Holding_centre,['String'],[nan]
SDC_BLS_DATA_TS_V1,Data_format,['String'],[nan]
SDC_BLS_DATA_TS_V1,Data_format_version,['String'],[nan]
SDC_BLS_DATA_TS_V1,Data_set_creation_date,['String'],[nan]
SDC_BLS_DATA_TS_V1,Data_set_name,['String'],[nan]
SDC_BLS_DATA_TS_V1,Data_size,['String'],[nan]
SDC_BLS_DATA_TS_V1,Database_reference,['String'],[nan]
SDC_BLS_DATA_TS_V1,Datum,['String'],[nan]
SDC_BLS_DATA_TS_V1,Depth_reference,['String'],[nan]
SDC_BLS_DATA_TS_V1,Discipline,['String'],[nan]
SDC_BLS_DATA_TS_V1,EDMED_references,['String'],[nan]
SDC_BLS_DATA_TS_V1,EDMO_CODE,['int'],[nan]
SDC_BLS_DATA_TS_V1,End_date,['String'],[nan]
SDC_BLS_DATA_TS_V1,End_time,['String'],[nan]
SDC_BLS_DATA_TS_V1,Frequency,['char'],[nan]
SDC_BLS_DATA_TS_V1,Frequency_unit,['String'],[nan]
SDC_BLS_DATA_TS_V1,ITS_90_water_temperature,['float'],[nan]
SDC_BLS_DATA_TS_V1,Instrument_Info,['String'],[nan]
SDC_BLS_DATA_TS_V1,Instrument_gear_type,['String'],[nan]
SDC_BLS_DATA_TS_V1,LOCAL_CDI_ID,['String'],[nan]
SDC_BLS_DATA_TS_V1,Maximum_instrument_depth,['float'],[nan]
SDC_BLS_DATA_TS_V1,Measuring_area_type,['String'],[nan]
SDC_BLS_DATA_TS_V1,Minimum_instrument_depth,['float'],[nan]
SDC_BLS_DATA_TS_V1,Originator,['String'],[nan]
SDC_BLS_DATA_TS_V1,P01_Codes,['String'],[nan]
SDC_BLS_DATA_TS_V1,Platform_type,['String'],[nan]
SDC_BLS_DATA_TS_V1,Project_name,['String'],[nan]
SDC_BLS_DATA_TS_V1,Publication_references,['char'],[nan]
SDC_BLS_DATA_TS_V1,Quality_flag_of_Depth,['byte'],[nan]
SDC_BLS_DATA_TS_V1,Quality_flag_of_ITS_90_water_temperature,['byte'],[nan]
SDC_BLS_DATA_TS_V1,Quality_flag_of_Water_body_salinity,['byte'],[nan]
SDC_BLS_DATA_TS_V1,References,['String'],[nan]
SDC_BLS_DATA_TS_V1,Start_date,['String'],[nan]
SDC_BLS_DATA_TS_V1,Start_time,['String'],[nan]
SDC_BLS_DATA_TS_V1,Station,['String'],[nan]
SDC_BLS_DATA_TS_V1,Station_name,['String'],[nan]
SDC_BLS_DATA_TS_V1,Station_start_date,['String'],[nan]
SDC_BLS_DATA_TS_V1,Track_resolution,['char'],[nan]
SDC_BLS_DATA_TS_V1,Track_resolution_unit,['char'],[nan]
SDC_BLS_DATA_TS_V1,Type,['char'],[nan]
SDC_BLS_DATA_TS_V1,Variables_measured,['String'],[nan]
SDC_BLS_DATA_TS_V1,Vertical_resolution,['char'],[nan]
SDC_BLS_DATA_TS_V1,Vertical_resolution_unit,['String'],[nan]
SDC_BLS_DATA_TS_V1,Water_body_salinity,['float'],[nan]
SDC_BLS_DATA_TS_V1,Water_depth,['float'],[nan]
SDC_BLS_DATA_TS_V1,depth,['float'],[nan]
SDC_BLS_DATA_TS_V1,latitude,['float'],[nan]
SDC_BLS_DATA_TS_V1,longitude,['float'],[nan]
SDC_BLS_DATA_TS_V1,time,['double'],[nan]
SDC_GLO_AGG_V2,depth,['double'],[nan]
SDC_GLO_AGG_V2,depth_qc,['byte'],[nan]
SDC_GLO_AGG_V2,latitude,['float'],[nan]
SDC_GLO_AGG_V2,longitude,['float'],[nan]
SDC_GLO_AGG_V2,obs_date_qc,['byte'],[nan]
SDC_GLO_AGG_V2,platform,['String'],[nan]
SDC_GLO_AGG_V2,position_qc,['byte'],[nan]
SDC_GLO_AGG_V2,psal,['double'],[nan]
SDC_GLO_AGG_V2,psal_qc,['byte'],[nan]
SDC_GLO_AGG_V2,station_id,['int'],[nan]
SDC_GLO_AGG_V2,temp,['double'],[nan]
SDC_GLO_AGG_V2,temp_qc,['byte'],[nan]
SDC_GLO_AGG_V2,time,['double'],[nan]
SDC_GLO_AGG_V2,type,['String'],[nan]
SDC_GLO_CLIM_TS_V1_1,Salinity,['float'],"['time, depth, latitude, longitude']"
SDC_GLO_CLIM_TS_V1_1,Salinity_L1,['float'],"['time, depth, latitude, longitude']"
SDC_GLO_CLIM_TS_V1_1,Salinity_L2,['float'],"['time, depth, latitude, longitude']"
SDC_GLO_CLIM_TS_V1_1,Salinity_relerr,['float'],"['time, depth, latitude, longitude']"
SDC_GLO_CLIM_TS_V1_1,Temperature,['float'],"['time, depth, latitude, longitude']"
SDC_GLO_CLIM_TS_V1_1,Temperature_L1,['float'],"['time, depth, latitude, longitude']"
SDC_GLO_CLIM_TS_V1_1,Temperature_L2,['float'],"['time, depth, latitude, longitude']"
SDC_GLO_CLIM_TS_V1_1,Temperature_relerr,['float'],"['time, depth, latitude, longitude']"
SDC_GLO_CLIM_TS_V1_2,Salinity,['float'],"['time, depth, latitude, longitude']"
SDC_GLO_CLIM_TS_V1_2,Salinity_L1,['float'],"['time, depth, latitude, longitude']"
SDC_GLO_CLIM_TS_V1_2,Salinity_L2,['float'],"['time, depth, latitude, longitude']"
SDC_GLO_CLIM_TS_V1_2,Salinity_relerr,['float'],"['time, depth, latitude, longitude']"
SDC_GLO_CLIM_TS_V1_2,Temperature,['float'],"['time, depth, latitude, longitude']"
SDC_GLO_CLIM_TS_V1_2,Temperature_L1,['float'],"['time, depth, latitude, longitude']"
SDC_GLO_CLIM_TS_V1_2,Temperature_L2,['float'],"['time, depth, latitude, longitude']"
SDC_GLO_CLIM_TS_V1_2,Temperature_relerr,['float'],"['time, depth, latitude, longitude']"
SDC_GLO_CLIM_TS_V2_1,Salinity,['float'],"['time, depth, latitude, longitude']"
SDC_GLO_CLIM_TS_V2_1,Salinity_L1,['float'],"['time, depth, latitude, longitude']"
SDC_GLO_CLIM_TS_V2_1,Salinity_L2,['float'],"['time, depth, latitude, longitude']"
SDC_GLO_CLIM_TS_V2_1,Salinity_relerr,['float'],"['time, depth, latitude, longitude']"
SDC_GLO_CLIM_TS_V2_1,Temperature,['float'],"['time, depth, latitude, longitude']"
SDC_GLO_CLIM_TS_V2_1,Temperature_L1,['float'],"['time, depth, latitude, longitude']"
SDC_GLO_CLIM_TS_V2_1,Temperature_L2,['float'],"['time, depth, latitude, longitude']"
SDC_GLO_CLIM_TS_V2_1,Temperature_relerr,['float'],"['time, depth, latitude, longitude']"
SDC_GLO_CLIM_TS_V2_2,Salinity,['float'],"['time, depth, latitude, longitude']"
SDC_GLO_CLIM_TS_V2_2,Salinity_L1,['float'],"['time, depth, latitude, longitude']"
SDC_GLO_CLIM_TS_V2_2,Salinity_L2,['float'],"['time, depth, latitude, longitude']"
SDC_GLO_CLIM_TS_V2_2,Salinity_relerr,['float'],"['time, depth, latitude, longitude']"
SDC_GLO_CLIM_TS_V2_2,Temperature,['float'],"['time, depth, latitude, longitude']"
SDC_GLO_CLIM_TS_V2_2,Temperature_L1,['float'],"['time, depth, latitude, longitude']"
SDC_GLO_CLIM_TS_V2_2,Temperature_L2,['float'],"['time, depth, latitude, longitude']"
SDC_GLO_CLIM_TS_V2_2,Temperature_relerr,['float'],"['time, depth, latitude, longitude']"
SDC_MED_AGG_V2,depth,['double'],[nan]
SDC_MED_AGG_V2,depth_qc,['byte'],[nan]
SDC_MED_AGG_V2,latitude,['float'],[nan]
SDC_MED_AGG_V2,longitude,['float'],[nan]
SDC_MED_AGG_V2,obs_date_qc,['byte'],[nan]
SDC_MED_AGG_V2,platform,['String'],[nan]
SDC_MED_AGG_V2,position_qc,['byte'],[nan]
SDC_MED_AGG_V2,psal,['double'],[nan]
SDC_MED_AGG_V2,psal_qc,['byte'],[nan]
SDC_MED_AGG_V2,station_id,['int'],[nan]
SDC_MED_AGG_V2,temp,['double'],[nan]
SDC_MED_AGG_V2,temp_qc,['byte'],[nan]
SDC_MED_AGG_V2,time,['double'],[nan]
SDC_MED_CLIM_TS_V1_m,Salinity,['float'],"['time, depth, latitude, longitude']"
SDC_MED_CLIM_TS_V1_m,Salinity_L1,['float'],"['time, depth, latitude, longitude']"
SDC_MED_CLIM_TS_V1_m,Salinity_L2,['float'],"['time, depth, latitude, longitude']"
SDC_MED_CLIM_TS_V1_m,Salinity_relerr,['float'],"['time, depth, latitude, longitude']"
SDC_MED_CLIM_TS_V1_m,Temperature,['float'],"['time, depth, latitude, longitude']"
SDC_MED_CLIM_TS_V1_m,Temperature_L1,['float'],"['time, depth, latitude, longitude']"
SDC_MED_CLIM_TS_V1_m,Temperature_L2,['float'],"['time, depth, latitude, longitude']"
SDC_MED_CLIM_TS_V1_m,Temperature_relerr,['float'],"['time, depth, latitude, longitude']"
SDC_MED_CLIM_TS_V1_s,Salinity,['float'],"['time, depth, latitude, longitude']"
SDC_MED_CLIM_TS_V1_s,Salinity_L1,['float'],"['time, depth, latitude, longitude']"
SDC_MED_CLIM_TS_V1_s,Salinity_L2,['float'],"['time, depth, latitude, longitude']"
SDC_MED_CLIM_TS_V1_s,Salinity_relerr,['float'],"['time, depth, latitude, longitude']"
SDC_MED_CLIM_TS_V1_s,Temperature,['float'],"['time, depth, latitude, longitude']"
SDC_MED_CLIM_TS_V1_s,Temperature_L1,['float'],"['time, depth, latitude, longitude']"
SDC_MED_CLIM_TS_V1_s,Temperature_L2,['float'],"['time, depth, latitude, longitude']"
SDC_MED_CLIM_TS_V1_s,Temperature_relerr,['float'],"['time, depth, latitude, longitude']"
SDC_MED_CLIM_TS_V2_m_pre_post_emt,Salinity,['float'],"['time, depth, latitude, longitude']"
SDC_MED_CLIM_TS_V2_m_pre_post_emt,Salinity_L1,['float'],"['time, depth, latitude, longitude']"
SDC_MED_CLIM_TS_V2_m_pre_post_emt,Salinity_L2,['float'],"['time, depth, latitude, longitude']"
SDC_MED_CLIM_TS_V2_m_pre_post_emt,Salinity_relerr,['float'],"['time, depth, latitude, longitude']"
SDC_MED_CLIM_TS_V2_m_pre_post_emt,Temperature,['float'],"['time, depth, latitude, longitude']"
SDC_MED_CLIM_TS_V2_m_pre_post_emt,Temperature_L1,['float'],"['time, depth, latitude, longitude']"
SDC_MED_CLIM_TS_V2_m_pre_post_emt,Temperature_L2,['float'],"['time, depth, latitude, longitude']"
SDC_MED_CLIM_TS_V2_m_pre_post_emt,Temperature_relerr,['float'],"['time, depth, latitude, longitude']"
SDC_MED_CLIM_TS_V2_m_whole_period,Salinity,['float'],"['time, depth, latitude, longitude']"
SDC_MED_CLIM_TS_V2_m_whole_period,Salinity_L1,['float'],"['time, depth, latitude, longitude']"
SDC_MED_CLIM_TS_V2_m_whole_period,Salinity_L2,['float'],"['time, depth, latitude, longitude']"
SDC_MED_CLIM_TS_V2_m_whole_period,Salinity_relerr,['float'],"['time, depth, latitude, longitude']"
SDC_MED_CLIM_TS_V2_m_whole_period,Temperature,['float'],"['time, depth, latitude, longitude']"
SDC_MED_CLIM_TS_V2_m_whole_period,Temperature_L1,['float'],"['time, depth, latitude, longitude']"
SDC_MED_CLIM_TS_V2_m_whole_period,Temperature_L2,['float'],"['time, depth, latitude, longitude']"
SDC_MED_CLIM_TS_V2_m_whole_period,Temperature_relerr,['float'],"['time, depth, latitude, longitude']"
SDC_MED_CLIM_TS_V2_s_decades,Salinity,['float'],"['time, depth, latitude, longitude']"
SDC_MED_CLIM_TS_V2_s_decades,Salinity_L1,['float'],"['time, depth, latitude, longitude']"
SDC_MED_CLIM_TS_V2_s_decades,Salinity_L2,['float'],"['time, depth, latitude, longitude']"
SDC_MED_CLIM_TS_V2_s_decades,Salinity_relerr,['float'],"['time, depth, latitude, longitude']"
SDC_MED_CLIM_TS_V2_s_decades,Temperature,['float'],"['time, depth, latitude, longitude']"
SDC_MED_CLIM_TS_V2_s_decades,Temperature_L1,['float'],"['time, depth, latitude, longitude']"
SDC_MED_CLIM_TS_V2_s_decades,Temperature_L2,['float'],"['time, depth, latitude, longitude']"
SDC_MED_CLIM_TS_V2_s_decades,Temperature_relerr,['float'],"['time, depth, latitude, longitude']"
SDC_MED_CLIM_TS_V2_s_pre_post_emt,Salinity,['float'],"['time, depth, latitude, longitude']"
SDC_MED_CLIM_TS_V2_s_pre_post_emt,Salinity_L1,['float'],"['time, depth, latitude, longitude']"
SDC_MED_CLIM_TS_V2_s_pre_post_emt,Salinity_L2,['float'],"['time, depth, latitude, longitude']"
SDC_MED_CLIM_TS_V2_s_pre_post_emt,Salinity_relerr,['float'],"['time, depth, latitude, longitude']"
SDC_MED_CLIM_TS_V2_s_pre_post_emt,Temperature,['float'],"['time, depth, latitude, longitude']"
SDC_MED_CLIM_TS_V2_s_pre_post_emt,Temperature_L1,['float'],"['time, depth, latitude, longitude']"
SDC_MED_CLIM_TS_V2_s_pre_post_emt,Temperature_L2,['float'],"['time, depth, latitude, longitude']"
